time,open,high,low,close,tick_volume,spread,real_volume
2017-07-02,1241.75,1242.693,1207.339,1212.317,384316,0,0
2017-07-09,1212.375,1232.741,1204.83,1228.548,383765,0,0
2017-07-16,1229.175,1255.686,1228.123,1254.816,382659,0,0
2017-07-23,1255.275,1270.824,1243.758,1268.986,425685,0,0
2017-07-30,1270.175,1274.057,1254.151,1258.222,410575,0,0
2017-08-06,1258.425,1291.91,1251.483,1288.302,413864,0,0
2017-08-13,1290.535,1300.773,1267.216,1283.7,432303,0,0
2017-08-20,1283.325,1294.515,1276.738,1290.723,411318,0,0
2017-08-27,1292.252,1328.77,1291.284,1323.933,449356,0,0
2017-09-03,1334.675,1357.444,1325.957,1346.206,444590,0,0
2017-09-10,1336.925,1339.839,1315.565,1319.869,429577,0,0
2017-09-17,1319.975,1319.975,1288.11,1297.134,410598,0,0
2017-09-24,1298.044,1313.57,1275.642,1279.066,430787,0,0
2017-10-01,1279.515,1282.197,1260.621,1276.289,421738,0,0
2017-10-08,1275.422,1303.762,1275.278,1303.541,438991,0,0
2017-10-15,1303.275,1306.012,1276.455,1279.962,461092,0,0
2017-10-22,1279.351,1283.62,1263.592,1273.798,469774,0,0
2017-10-29,1273.125,1284.056,1265.452,1269.676,448612,0,0
2017-11-05,1270.025,1288.609,1266.15,1275.697,472361,0,0
2017-11-12,1274.825,1296.888,1269.891,1293.7,460937,0,0
2017-11-19,1293.275,1294.761,1274.398,1288.374,433401,0,0
2017-11-26,1288.55,1299.15,1270.373,1280.612,1307050,0,0
2017-12-03,1274.361,1277.091,1243.472,1247.912,1260692,0,0
2017-12-10,1247.2,1261.78,1236.455,1255.614,1192695,0,0
2017-12-17,1254.11,1276.108,1252.738,1274.773,1070990,0,0
2017-12-24,1278.71,1307.517,1277.025,1302.644,746176,0,0
2017-12-31,1307.458,1325.921,1305.837,1319.239,915401,0,0
2018-01-07,1320.201,1339.298,1308.163,1337.551,1228323,0,0
2018-01-14,1336.32,1344.647,1324.24,1331.654,1267387,0,0
2018-01-21,1333.881,1366.018,1328.415,1349.346,1393650,0,0
2018-01-28,1349.754,1352.363,1327.423,1332.245,1405769,0,0
2018-02-04,1331.893,1346.001,1307.035,1315.622,1624992,0,0
2018-02-11,1315.064,1361.696,1314.147,1346.815,1377293,0,0
2018-02-18,1347.364,1351.332,1320.916,1328.674,1193203,0,0
2018-02-25,1328.314,1341.013,1302.772,1322.37,1316132,0,0
2018-03-04,1323.682,1340.457,1312.815,1322.976,1417718,0,0
2018-03-11,1323.42,1329.994,1309.636,1313.825,1042802,0,0
2018-03-18,1313.349,1350.193,1307.183,1347.002,1110534,0,0
2018-03-25,1346.86,1356.767,1321.212,1325.1,916134,0,0
2018-04-01,1325.871,1348.174,1319.425,1333.125,1107270,0,0
2018-04-08,1334.021,1365.14,1326.836,1345.225,1137620,0,0
2018-04-15,1346.341,1355.629,1334.964,1335.167,1059331,0,0
2018-04-22,1334.282,1335.385,1315.218,1323.249,973083,0,0
2018-04-29,1323.0,1324.884,1301.709,1314.828,966803,0,0
2018-05-06,1315.1,1325.885,1304.092,1318.128,983333,0,0
2018-05-13,1318.09,1322.283,1284.998,1292.991,940926,0,0
2018-05-20,1290.42,1307.722,1282.048,1301.309,1010612,0,0
2018-05-27,1298.811,1306.479,1289.293,1292.842,1061396,0,0
2018-06-03,1292.82,1303.048,1289.806,1298.463,908644,0,0
2018-06-10,1298.78,1309.25,1275.369,1279.605,961853,0,0
2018-06-17,1277.15,1284.029,1261.306,1269.113,947751,0,0
2018-06-24,1269.451,1272.531,1245.919,1252.555,1079024,0,0
2018-07-01,1251.731,1261.06,1237.92,1254.752,986634,0,0
2018-07-08,1255.32,1265.842,1236.356,1241.544,996610,0,0
2018-07-15,1240.599,1245.529,1211.416,1231.536,1079347,0,0
2018-07-22,1231.051,1235.135,1217.545,1222.67,1099493,0,0
2018-07-29,1222.191,1228.492,1204.457,1213.291,976012,0,0
2018-08-05,1213.73,1217.821,1205.724,1211.024,984315,0,0
2018-08-12,1211.02,1213.806,1160.187,1184.726,1185777,0,0
2018-08-19,1183.5,1208.549,1182.754,1205.762,782939,0,0
2018-08-26,1207.185,1214.268,1196.256,1200.894,1101138,0,0
2018-09-02,1200.125,1206.942,1189.619,1195.653,1061720,0,0
2018-09-09,1195.048,1212.637,1187.734,1193.338,1081327,0,0
2018-09-16,1193.945,1211.031,1191.844,1199.56,1115453,0,0
2018-09-23,1198.935,1204.129,1180.783,1191.833,1127425,0,0
2018-09-30,1192.325,1208.26,1184.575,1202.734,1235258,0,0
2018-10-07,1202.945,1226.305,1182.598,1217.856,1307311,0,0
2018-10-14,1217.219,1233.24,1216.338,1226.045,1065545,0,0
2018-10-21,1227.272,1243.399,1220.097,1233.372,1077488,0,0
2018-10-28,1233.577,1237.338,1211.857,1232.687,991273,0,0
2018-11-04,1232.628,1236.378,1206.696,1209.666,952972,0,0
2018-11-11,1208.841,1225.25,1196.259,1221.175,1021400,0,0
2018-11-18,1221.521,1230.068,1217.994,1222.536,755384,0,0
2018-11-25,1222.601,1229.011,1211.163,1221.938,919912,0,0
2018-12-02,1222.435,1250.006,1221.255,1248.17,959095,0,0
2018-12-09,1248.535,1250.571,1232.895,1238.168,1000823,0,0
2018-12-16,1238.455,1266.438,1235.764,1255.525,1037384,0,0
2018-12-23,1255.835,1282.096,1255.835,1280.639,838792,0,0
2018-12-30,1279.912,1298.498,1276.612,1284.874,877554,0,0
2019-01-06,1285.615,1297.04,1279.362,1287.285,1015353,0,0
2019-01-13,1287.385,1295.836,1280.595,1281.335,918154,0,0
2019-01-20,1281.585,1303.564,1276.648,1303.029,839439,0,0
2019-01-27,1303.065,1326.213,1297.677,1317.338,993210,0,0
2019-02-03,1317.295,1319.003,1302.76,1313.977,787569,0,0
2019-02-10,1314.215,1322.556,1302.338,1321.037,784888,0,0
2019-02-17,1321.065,1346.677,1320.473,1327.879,996374,0,0
2019-02-24,1328.485,1332.509,1290.139,1293.181,927574,0,0
2019-03-03,1293.285,1300.699,1280.603,1298.107,976008,0,0
2019-03-10,1297.575,1311.206,1290.435,1301.965,963633,0,0
2019-03-17,1302.025,1320.327,1298.194,1313.045,1010126,0,0
2019-03-24,1313.805,1324.465,1286.678,1291.942,1037820,0,0
2019-03-31,1292.115,1296.995,1280.892,1291.297,917565,0,0
2019-04-07,1291.511,1310.572,1289.629,1290.281,903672,0,0
2019-04-14,1291.225,1291.898,1271.164,1275.645,424051,0,0
2019-04-21,1275.775,1288.651,1266.239,1285.781,818843,0,0
2019-04-28,1286.228,1287.21,1266.251,1278.815,863430,0,0
2019-05-05,1280.535,1291.427,1276.973,1285.576,1027839,0,0
2019-05-12,1287.635,1303.286,1274.816,1277.548,949414,0,0
2019-05-19,1277.745,1287.238,1269.491,1284.73,855207,0,0
2019-05-26,1284.715,1306.89,1274.988,1305.355,897533,0,0
2019-06-02,1306.175,1348.225,1305.884,1340.503,1161841,0,0
2019-06-09,1336.375,1358.102,1319.852,1341.004,1078018,0,0
2019-06-16,1341.74,1411.728,1332.97,1399.254,1419584,0,0
2019-06-23,1400.105,1439.121,1398.61,1409.584,1571543,0,0
2019-06-30,1392.435,1437.735,1381.766,1398.604,1391899,0,0
2019-07-07,1400.965,1427.095,1385.708,1415.223,1272134,0,0
2019-07-14,1414.675,1452.921,1400.076,1425.014,1333101,0,0
2019-07-21,1427.725,1433.718,1411.018,1418.142,1124934,0,0
2019-07-28,1418.875,1449.058,1400.496,1440.628,1264415,0,0
2019-08-04,1441.025,1510.304,1436.715,1497.004,1628955,0,0
2019-08-11,1497.605,1534.975,1479.846,1512.522,1656283,0,0
2019-08-18,1512.075,1530.227,1492.468,1526.701,915967,0,0
2019-08-25,1546.359,1555.047,1517.002,1520.105,1376272,0,0
2019-09-01,1528.055,1556.991,1502.529,1506.268,1378257,0,0
2019-09-08,1506.355,1524.13,1484.49,1488.562,1312623,0,0
2019-09-15,1506.038,1517.011,1483.221,1516.538,1300409,0,0
2019-09-22,1513.195,1535.625,1486.905,1496.8,1300676,0,0
2019-09-29,1494.835,1519.523,1459.117,1504.468,416357,0,0
2019-10-06,1508.463,1517.014,1474.025,1488.174,367518,0,0
2019-10-13,1486.868,1498.388,1477.068,1490.459,297778,0,0
2019-10-20,1492.037,1517.925,1480.895,1504.424,270231,0,0
2019-10-27,1502.841,1516.024,1481.274,1514.254,280540,0,0
2019-11-03,1512.968,1514.837,1456.33,1459.073,295824,0,0
2019-11-10,1460.437,1474.679,1445.708,1467.849,282556,0,0
2019-11-17,1468.093,1478.873,1456.464,1462.116,287126,0,0
2019-11-24,1460.72,1466.574,1450.075,1464.044,222027,0,0
2019-12-01,1462.733,1484.064,1454.047,1459.986,285764,0,0
2019-12-08,1458.847,1486.771,1458.84,1475.746,275469,0,0
2019-12-15,1475.067,1481.743,1470.59,1478.052,235757,0,0
2019-12-22,1478.076,1515.352,1477.577,1511.043,164436,0,0
2019-12-29,1511.439,1553.549,1510.871,1552.013,203548,0,0
2020-01-05,1576.486,1611.495,1540.344,1562.088,384529,0,0
2020-01-12,1559.844,1561.285,1536.014,1557.46,289331,0,0
2020-01-19,1559.077,1575.858,1546.444,1571.463,268076,0,0
2020-01-26,1581.364,1590.447,1563.448,1588.962,310713,0,0
2020-02-02,1588.674,1592.147,1547.609,1570.275,303792,0,0
2020-02-09,1569.388,1585.029,1561.95,1584.121,260344,0,0
2020-02-16,1581.574,1649.232,1578.954,1643.449,273778,0,0
2020-02-23,1659.918,1689.343,1563.046,1586.18,532175,0,0
2020-03-01,1582.188,1692.109,1575.609,1674.503,522261,0,0
2020-03-08,1696.495,1703.336,1504.826,1529.403,755188,0,0
2020-03-15,1552.036,1575.527,1451.411,1498.876,965410,0,0
2020-03-22,1502.875,1642.465,1482.931,1624.917,333775,0,0
2020-03-29,1628.011,1630.975,1569.973,1616.685,292968,0,0
2020-04-05,1614.864,1689.694,1608.811,1683.279,247357,0,0
2020-04-12,1684.942,1746.837,1679.734,1683.955,475248,0,0
2020-04-19,1683.514,1738.566,1661.058,1728.265,573656,0,0
2020-04-26,1721.764,1726.61,1670.714,1700.309,565641,0,0
2020-05-03,1698.719,1723.094,1682.655,1702.604,456295,0,0
2020-05-10,1702.581,1751.205,1687.629,1742.249,435466,0,0
2020-05-17,1747.749,1764.912,1717.279,1734.335,421704,0,0
2020-05-24,1731.623,1737.458,1693.834,1729.708,373854,0,0
2020-05-31,1735.055,1745.012,1670.785,1685.745,469119,0,0
2020-06-07,1681.026,1744.692,1677.599,1730.785,447958,0,0
2020-06-14,1730.904,1745.279,1704.177,1743.701,431375,0,0
2020-06-21,1747.312,1779.383,1742.763,1771.444,465054,0,0
2020-06-28,1770.946,1789.225,1757.661,1775.933,381185,0,0
2020-07-05,1773.722,1818.002,1770.151,1798.818,406974,0,0
2020-07-12,1799.507,1814.732,1791.019,1809.929,387223,0,0
2020-07-19,1808.273,1906.564,1805.859,1901.307,470952,0,0
2020-07-26,1902.876,1982.761,1902.876,1975.122,618407,0,0
2020-08-02,1983.367,2074.207,1960.648,2035.003,608353,0,0
2020-08-09,2026.856,2049.937,1864.143,1944.516,849509,0,0
2020-08-16,1945.02,2015.551,1911.679,1940.253,747591,0,0
2020-08-23,1936.641,1976.579,1902.817,1964.776,618939,0,0
2020-08-30,1969.1,1992.437,1916.329,1933.703,679583,0,0
2020-09-06,1932.696,1966.626,1906.589,1940.078,488075,0,0
2020-09-13,1937.545,1973.587,1933.016,1950.198,396440,0,0
2020-09-20,1949.825,1955.552,1848.492,1861.295,547090,0,0
2020-09-27,1863.084,1917.122,1848.642,1898.863,468630,0,0
2020-10-04,1903.485,1930.584,1872.88,1930.288,421388,0,0
2020-10-11,1926.786,1933.318,1882.541,1898.959,436426,0,0
2020-10-18,1900.005,1931.471,1894.118,1901.783,400139,0,0
2020-10-25,1901.653,1911.411,1859.955,1878.996,428257,0,0
2020-11-01,1879.449,1960.377,1873.511,1951.995,473500,0,0
2020-11-08,1957.257,1965.559,1850.563,1889.497,480632,0,0
2020-11-15,1888.06,1899.14,1852.737,1871.063,393830,0,0
2020-11-22,1870.918,1876.128,1774.388,1787.001,384018,0,0
2020-11-29,1789.624,1848.192,1764.425,1839.15,417136,0,0
2020-12-06,1836.748,1875.347,1822.799,1839.69,420035,0,0
2020-12-13,1837.251,1896.291,1818.722,1881.411,415945,0,0
2020-12-20,1882.963,1906.807,1855.224,1879.156,374052,0,0
2020-12-27,1889.078,1900.43,1869.215,1894.527,311050,0,0
2021-01-03,1909.448,1959.43,1828.296,1849.51,568950,0,0
2021-01-10,1855.178,1863.866,1817.075,1827.115,509815,0,0
2021-01-17,1828.087,1875.135,1802.703,1855.872,419976,0,0
2021-01-24,1858.346,1875.659,1831.351,1848.029,489083,0,0
2021-01-31,1855.422,1871.856,1785.005,1814.275,520805,0,0
2021-02-07,1817.399,1855.439,1807.845,1824.369,407454,0,0
2021-02-14,1825.038,1827.067,1760.766,1784.189,458421,0,0
2021-02-21,1786.471,1816.046,1717.195,1734.789,635334,0,0
2021-02-28,1738.098,1759.905,1687.32,1700.976,753288,0,0
2021-03-07,1706.441,1739.904,1676.792,1726.889,616220,0,0
2021-03-14,1728.391,1755.578,1719.245,1745.266,586058,0,0
2021-03-21,1743.854,1745.501,1721.613,1732.469,502636,0,0
2021-03-28,1731.517,1732.935,1677.934,1729.89,422552,0,0
2021-04-04,1728.602,1758.745,1721.385,1743.982,492065,0,0
2021-04-11,1742.581,1783.9,1723.756,1776.663,534049,0,0
2021-04-18,1775.78,1797.896,1763.701,1777.163,520280,0,0
2021-04-25,1775.736,1789.996,1756.064,1768.916,518312,0,0
2021-05-02,1767.198,1843.452,1766.186,1831.119,503275,0,0
2021-05-09,1833.036,1846.063,1808.815,1843.626,498085,0,0
2021-05-16,1843.924,1890.126,1843.68,1881.799,451846,0,0
2021-05-23,1881.125,1912.756,1872.753,1903.846,405877,0,0
2021-05-30,1903.945,1916.586,1855.999,1891.278,371526,0,0
2021-06-06,1890.134,1903.813,1869.938,1877.541,383695,0,0
2021-06-13,1876.3,1877.748,1761.0,1764.702,538034,0,0
2021-06-20,1768.867,1794.99,1766.544,1781.501,496253,0,0
2021-06-27,1781.404,1795.04,1750.721,1787.586,485509,0,0
2021-07-04,1787.417,1818.452,1784.566,1808.362,396246,0,0
2021-07-11,1808.189,1834.179,1791.549,1812.147,387041,0,0
2021-07-18,1811.364,1825.02,1789.462,1802.266,386613,0,0
2021-07-25,1802.414,1832.778,1792.584,1814.074,348618,0,0
2021-08-01,1814.571,1831.797,1758.645,1763.958,340992,0,0
2021-08-08,1761.566,1780.041,1687.069,1779.649,551337,0,0
2021-08-15,1779.156,1795.659,1770.94,1781.375,370510,0,0
2021-08-22,1781.518,1819.265,1776.553,1816.918,336900,0,0
2021-08-29,1818.076,1833.998,1801.684,1827.713,302612,0,0
2021-09-05,1828.229,1830.289,1782.44,1787.754,314893,0,0
2021-09-12,1787.428,1808.73,1745.214,1754.675,397700,0,0
2021-09-19,1754.798,1787.304,1737.672,1750.594,453606,0,0
2021-09-26,1750.133,1764.316,1721.671,1760.593,485467,0,0
2021-10-03,1761.054,1781.392,1745.987,1757.352,448743,0,0
2021-10-10,1757.372,1800.546,1750.228,1767.567,389830,0,0
2021-10-17,1767.101,1813.79,1760.376,1792.993,428248,0,0
2021-10-24,1793.066,1810.48,1771.996,1783.396,454032,0,0
2021-10-31,1783.369,1818.369,1758.729,1818.227,458278,0,0
2021-11-07,1815.85,1868.769,1812.503,1864.461,453829,0,0
2021-11-14,1866.904,1877.167,1842.98,1846.296,443179,0,0
2021-11-21,1842.307,1849.146,1778.425,1787.834,482569,0,0
2021-11-28,1788.697,1808.692,1761.941,1783.514,580306,0,0
2021-12-05,1782.202,1793.161,1770.084,1782.905,386998,0,0
2021-12-12,1782.832,1814.291,1753.153,1798.164,401939,0,0
2021-12-19,1800.71,1810.787,1784.812,1808.551,261982,0,0
2021-12-26,1806.355,1828.822,1789.427,1827.715,298609,0,0
2022-01-02,1830.715,1831.83,1782.534,1796.999,420508,0,0
2022-01-09,1794.998,1829.21,1790.278,1817.739,381985,0,0
2022-01-16,1817.763,1847.861,1805.837,1834.764,385706,0,0
2022-01-23,1833.244,1853.885,1780.17,1791.734,494831,0,0
2022-01-30,1789.445,1814.962,1785.59,1807.832,421342,0,0
2022-02-06,1808.536,1865.432,1807.977,1859.055,437926,0,0
2022-02-13,1855.708,1902.495,1844.406,1897.907,509831,0,0
2022-02-20,1903.176,1974.431,1877.977,1889.103,632633,0,0
2022-02-27,1921.132,1970.944,1890.926,1970.417,724663,0,0
2022-03-06,1981.516,2070.456,1958.591,1988.247,1183004,0,0
2022-03-13,1980.442,1983.947,1894.964,1921.371,678378,0,0
2022-03-20,1925.167,1966.251,1910.593,1958.343,517118,0,0
2022-03-27,1955.688,1958.505,1890.213,1924.595,598825,0,0
2022-04-03,1924.741,1948.246,1915.027,1947.968,523025,0,0
2022-04-10,1948.392,1981.632,1940.075,1973.266,424977,0,0
2022-04-17,1973.01,1998.309,1926.492,1931.6,565130,0,0
2022-04-24,1932.405,1934.535,1872.146,1896.82,621841,0,0
2022-05-01,1899.489,1909.766,1850.407,1883.731,587855,0,0
2022-05-08,1883.661,1885.797,1799.055,1811.591,618345,0,0
2022-05-15,1814.043,1849.465,1786.676,1846.587,516250,0,0
2022-05-22,1849.109,1869.756,1840.944,1853.124,415641,0,0
2022-05-29,1852.718,1874.172,1828.529,1851.06,406270,0,0
2022-06-05,1851.055,1875.947,1825.179,1871.632,427363,0,0
2022-06-12,1878.17,1879.027,1805.164,1840.348,658132,0,0
2022-06-19,1836.297,1847.915,1816.979,1827.2,458887,0,0
2022-06-26,1836.368,1841.033,1784.573,1809.441,476882,0,0
2022-07-03,1810.442,1814.306,1732.321,1742.349,477055,0,0
2022-07-10,1741.188,1745.418,1697.665,1707.54,535886,0,0
2022-07-17,1706.671,1739.344,1680.911,1727.569,466579,0,0
2022-07-24,1726.35,1768.005,1711.514,1766.278,469664,0,0
2022-07-31,1765.456,1794.982,1754.421,1775.728,482294,0,0
2022-08-07,1773.469,1807.931,1771.219,1802.049,395497,0,0
2022-08-14,1801.605,1801.865,1745.59,1747.476,410208,0,0
2022-08-21,1745.686,1765.537,1727.849,1738.098,431512,0,0
2022-08-28,1734.874,1745.572,1688.823,1712.632,462616,0,0
2022-09-04,1711.189,1729.453,1691.458,1717.286,439035,0,0
2022-09-11,1718.502,1735.181,1654.207,1675.386,509456,0,0
2022-09-18,1674.512,1688.133,1639.814,1643.977,574560,0,0
2022-09-25,1643.272,1675.524,1614.722,1661.063,672148,0,0
2022-10-02,1664.109,1729.569,1659.678,1695.101,594410,0,0
2022-10-09,1696.336,1699.957,1640.223,1644.367,625607,0,0
2022-10-16,1646.263,1668.504,1617.131,1657.906,572435,0,0
2022-10-23,1660.075,1674.934,1638.006,1644.698,595715,0,0
2022-10-30,1643.827,1681.765,1616.724,1681.066,585979,0,0
2022-11-06,1675.268,1772.986,1664.68,1771.092,626393,0,0
2022-11-13,1763.588,1786.572,1747.587,1750.952,599739,0,0
2022-11-20,1751.296,1761.22,1726.674,1756.195,436480,0,0
2022-11-27,1753.762,1804.539,1739.701,1798.045,563718,0,0
2022-12-04,1795.231,1809.986,1765.856,1797.555,498548,0,0
2022-12-11,1796.042,1824.55,1773.679,1793.162,563850,0,0
2022-12-18,1792.553,1823.86,1783.883,1798.569,485683,0,0
2022-12-25,1800.317,1833.274,1797.046,1823.61,351946,0,0
2023-01-01,1826.514,1869.883,1824.282,1866.089,485798,0,0
2023-01-08,1866.836,1921.954,1866.816,1920.351,561188,0,0
2023-01-15,1919.166,1937.548,1896.659,1926.016,515873,0,0
2023-01-22,1924.343,1949.216,1911.396,1928.365,522124,0,0
2023-01-29,1926.837,1959.739,1861.424,1865.805,644698,0,0
2023-02-05,1864.269,1890.185,1852.844,1865.414,585978,0,0
2023-02-12,1864.07,1870.577,1818.961,1842.599,591482,0,0
2023-02-19,1841.263,1847.539,1809.0,1810.878,456955,0,0
2023-02-26,1811.991,1856.378,1804.608,1855.365,476589,0,0
2023-03-05,1853.794,1870.131,1809.472,1867.209,525476,0,0
2023-03-12,1883.338,1988.411,1871.596,1988.229,881867,0,0
2023-03-19,1986.025,2009.833,1934.272,1978.877,822609,0,0
2023-03-26,1976.5,1987.689,1944.044,1969.476,532054,0,0
2023-04-02,1966.375,2032.146,1949.757,2007.861,459144,0,0
2023-04-09,1997.191,2048.762,1981.651,2004.352,550664,0,0
2023-04-16,2001.307,2015.098,1969.276,1982.986,553093,0,0
2023-04-23,1982.182,2009.337,1974.128,1989.476,599016,0,0
2023-04-30,1989.702,2080.132,1977.154,2016.75,689416,0,0
2023-05-07,2016.528,2048.16,2000.995,2011.012,545490,0,0
2023-05-14,2008.764,2022.183,1952.037,1977.803,511270,0,0
2023-05-21,1978.105,1985.26,1936.741,1946.934,549092,0,0
2023-05-28,1943.365,1983.432,1932.142,1948.092,483396,0,0
2023-06-04,1947.466,1972.956,1938.148,1960.74,466920,0,0
2023-06-11,1959.692,1970.974,1925.003,1957.541,520241,0,0
2023-06-18,1958.6,1958.811,1910.191,1921.292,461641,0,0
2023-06-25,1923.051,1933.38,1892.984,1919.371,1256341,0,0
2023-07-02,1918.652,1934.982,1902.733,1925.439,420383,0,0
2023-07-09,1925.388,1963.771,1912.574,1955.324,444503,0,0
2023-07-16,1955.075,1987.521,1945.768,1961.951,443456,0,0
2023-07-23,1962.328,1982.233,1942.333,1959.284,480347,0,0
2023-07-30,1959.975,1972.426,1925.426,1942.583,449370,0,0
2023-08-06,1942.66,1946.748,1910.859,1913.886,395105,0,0
2023-08-13,1913.766,1916.256,1885.096,1889.629,402326,0,0
2023-08-20,1889.457,1923.271,1884.762,1914.421,395016,0,0
2023-08-27,1916.074,1952.726,1912.859,1939.804,365875,0,0
2023-09-03,1940.087,1946.332,1915.343,1919.073,324879,0,0
2023-09-10,1919.721,1930.685,1901.074,1923.931,381723,0,0
2023-09-17,1924.177,1947.461,1913.856,1925.331,363443,0,0
2023-09-24,1926.216,1927.247,1846.382,1848.896,398822,0,0
2023-10-01,1847.384,1848.985,1810.502,1832.0,493225,0,0
2023-10-08,1853.49,1932.693,1844.261,1932.317,458089,0,0
2023-10-15,1927.621,1997.242,1908.244,1980.874,525986,0,0
2023-10-22,1972.832,2009.456,1953.509,2006.183,521582,0,0
2023-10-29,2003.089,2007.949,1969.923,1992.616,494411,0,0
2023-11-05,1991.519,1993.142,1932.998,1938.453,446607,0,0
2023-11-12,1941.102,1993.509,1921.599,1980.735,434902,0,0
2023-11-19,1977.556,2007.586,1965.516,2002.343,421001,0,0
2023-11-26,2001.056,2075.429,2000.642,2071.713,515039,0,0
2023-12-03,2074.269,2144.771,1994.618,2004.44,688157,0,0
2023-12-10,2005.684,2048.009,1973.133,2019.591,598167,0,0
2023-12-17,2019.902,2070.719,2015.991,2053.195,498566,0,0
2023-12-24,2058.439,2088.585,2053.461,2062.938,343781,0,0
2023-12-31,2065.053,2078.989,2024.483,2045.579,450029,0,0
2024-01-07,2044.736,2062.367,2013.309,2049.132,585101,0,0
2024-01-14,2048.23,2058.726,2001.839,2029.552,516824,0,0
2024-01-21,2028.629,2038.008,2009.712,2018.569,482733,0,0
2024-01-28,2023.524,2065.558,2019.377,2039.707,549230,0,0
2024-02-04,2041.881,2044.627,2014.921,2024.292,447258,0,0
2024-02-11,2026.446,2032.752,1984.221,2013.369,447404,0,0
2024-02-18,2012.846,2041.444,1998.203,2035.624,404338,0,0
2024-02-25,2033.34,2088.41,2024.567,2083.415,423473,0,0
2024-03-03,2082.622,2195.253,2079.513,2178.602,606794,0,0
2024-03-10,2179.699,2189.112,2150.567,2155.798,541943,0,0
2024-03-17,2153.379,2212.703,2146.162,2165.438,578838,0,0
2024-03-24,2166.413,2236.433,2163.512,2232.72,449066,0,0
2024-03-31,2239.784,2330.626,2228.572,2329.455,760961,0,0
2024-04-07,2327.415,2431.627,2302.962,2344.482,1147160,0,0
2024-04-14,2369.205,2417.993,2324.201,2390.777,1118087,0,0
2024-04-21,2384.111,2388.689,2291.421,2337.892,887905,0,0
2024-04-28,2333.984,2346.806,2277.169,2301.727,813492,0,0
2024-05-05,2302.421,2378.609,2291.874,2360.549,676141,0,0
2024-05-12,2361.501,2422.836,2332.129,2414.033,701812,0,0
2024-05-19,2425.302,2450.125,2325.451,2333.881,872961,0,0
2024-05-26,2335.885,2364.178,2320.629,2327.291,687867,0,0
2024-06-02,2328.596,2387.796,2286.826,2293.901,768972,0,0
2024-06-09,2290.531,2341.724,2287.807,2332.926,705145,0,0
2024-06-16,2331.187,2368.842,2306.602,2321.603,570993,0,0
2024-06-23,2321.21,2339.909,2293.624,2326.738,593798,0,0
2024-06-30,2322.949,2393.029,2318.542,2391.657,549037,0,0
2024-07-07,2389.686,2424.638,2349.412,2411.499,630083,0,0
2024-07-14,2411.718,2483.843,2393.817,2400.541,783657,0,0
2024-07-21,2403.77,2432.044,2353.171,2387.204,790910,0,0
2024-07-28,2388.034,2477.794,2369.585,2441.982,951816,0,0
2024-08-04,2441.11,2458.926,2364.324,2430.895,1117111,0,0
2024-08-11,2428.419,2509.867,2423.912,2507.905,829719,0,0
2024-08-18,2506.548,2531.755,2470.891,2512.447,794992,0,0
2024-08-25,2512.147,2529.123,2493.578,2503.422,778577,0,0
2024-09-01,2502.565,2529.312,2471.906,2497.635,865600,0,0
2024-09-08,2497.118,2586.2,2485.583,2579.147,875537,0,0
